ID,Date,Issue,Title,Page Link,Download Link,EPRA/Energy Act
108,5/31/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 38,https://new.kenyalaw.org/akn/ke/officialGazette/2007-05-31/38/eng@2007-05-31,https://new.kenyalaw.org/akn/ke/officialGazette/2007-05-31/38/eng@2007-05-31/source,
109,6/8/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 39,https://new.kenyalaw.org/akn/ke/officialGazette/2007-06-08/39/eng@2007-06-08,https://new.kenyalaw.org/akn/ke/officialGazette/2007-06-08/39/eng@2007-06-08/source,
110,6/15/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 40,https://new.kenyalaw.org/akn/ke/officialGazette/2007-06-15/40/eng@2007-06-15,https://new.kenyalaw.org/akn/ke/officialGazette/2007-06-15/40/eng@2007-06-15/source,
111,6/22/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 41,https://new.kenyalaw.org/akn/ke/officialGazette/2007-06-22/41/eng@2007-06-22,https://new.kenyalaw.org/akn/ke/officialGazette/2007-06-22/41/eng@2007-06-22/source,
112,6/29/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 42,https://new.kenyalaw.org/akn/ke/officialGazette/2007-06-29/42/eng@2007-06-29,https://new.kenyalaw.org/akn/ke/officialGazette/2007-06-29/42/eng@2007-06-29/source,
113,7/6/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 44,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-06/44/eng@2007-07-06,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-06/44/eng@2007-07-06/source,The Energy Act
114,7/10/2007,Special Issue,Kenya Gazette Vol. CIX-No. 45,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-10/45/eng@2007-07-10,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-10/45/eng@2007-07-10/source,
115,7/13/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 46,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-13/46/eng@2007-07-13,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-13/46/eng@2007-07-13/source,
116,7/13/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 47,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-13/47/eng@2007-07-13,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-13/47/eng@2007-07-13/source,
117,7/16/2007,Special Issue,Kenya Gazette Vol. CIX-No. 48,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-16/48/eng@2007-07-16,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-16/48/eng@2007-07-16/source,
118,7/20/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 49,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-20/49/eng@2007-07-20,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-20/49/eng@2007-07-20/source,
119,7/27/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 50,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-27/50/eng@2007-07-27,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-27/50/eng@2007-07-27/source,The Energy Act
120,7/27/2007,Special Issue,Kenya Gazette Vol. CIX-No. 51,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-27/51/eng@2007-07-27,https://new.kenyalaw.org/akn/ke/officialGazette/2007-07-27/51/eng@2007-07-27/source,
121,8/2/2007,Special Issue,Kenya Gazette Vol. CIX-No. 52,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-02/52/eng@2007-08-02,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-02/52/eng@2007-08-02/source,The Energy Act
122,8/3/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 53,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-03/53/eng@2007-08-03,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-03/53/eng@2007-08-03/source,
123,8/3/2007,Special Issue,Kenya Gazette Vol. CIX-No. 54,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-03/54/eng@2007-08-03,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-03/54/eng@2007-08-03/source,
124,8/10/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 55,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-10/55/eng@2007-08-10,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-10/55/eng@2007-08-10/source,
125,8/13/2007,Special Issue,Kenya Gazette Vol. CIX-No. 56,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-13/56/eng@2007-08-13,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-13/56/eng@2007-08-13/source,
126,8/15/2007,Special Issue,Kenya Gazette Vol. CIX-No. 57,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-15/57/eng@2007-08-15,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-15/57/eng@2007-08-15/source,
127,8/17/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 58,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-17/58/eng@2007-08-17,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-17/58/eng@2007-08-17/source,
128,8/24/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 59,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-24/59/eng@2007-08-24,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-24/59/eng@2007-08-24/source,
129,8/31/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 60,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-31/60/eng@2007-08-31,https://new.kenyalaw.org/akn/ke/officialGazette/2007-08-31/60/eng@2007-08-31/source,
130,9/7/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 61,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-07/61/eng@2007-09-07,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-07/61/eng@2007-09-07/source,
131,9/14/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 62,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-14/62/eng@2007-09-14,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-14/62/eng@2007-09-14/source,The Energy Act
132,9/21/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 63,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-21/63/eng@2007-09-21,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-21/63/eng@2007-09-21/source,
133,9/28/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 64,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-28/64/eng@2007-09-28,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-28/64/eng@2007-09-28/source,
134,9/28/2007,Special Issue,Kenya Gazette Vol. CIX-No. 65,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-28/65/eng@2007-09-28,https://new.kenyalaw.org/akn/ke/officialGazette/2007-09-28/65/eng@2007-09-28/source,
135,10/5/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 66,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-05/66/eng@2007-10-05,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-05/66/eng@2007-10-05/source,The Energy Act
136,10/12/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 67,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-12/67/eng@2007-10-12,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-12/67/eng@2007-10-12/source,
137,10/12/2007,Special Issue,Kenya Gazette Vol. CIX-No. 68,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-12/68/eng@2007-10-12,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-12/68/eng@2007-10-12/source,
138,10/15/2007,Special Issue,Kenya Gazette Vol. CIX-No. 69,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-15/69/eng@2007-10-15,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-15/69/eng@2007-10-15/source,
139,10/16/2007,Special Issue,Kenya Gazette Vol. CIX-No. 70,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-16/70/eng@2007-10-16,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-16/70/eng@2007-10-16/source,
140,10/17/2007,Special Issue,Kenya Gazette Vol. CIX-No. 71,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-17/71/eng@2007-10-17,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-17/71/eng@2007-10-17/source,
141,10/19/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 72,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-19/72/eng@2007-10-19,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-19/72/eng@2007-10-19/source,
142,10/23/2007,Special Issue,Kenya Gazette Vol. CIX-No. 73,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-23/73/eng@2007-10-23,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-23/73/eng@2007-10-23/source,
143,10/26/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 74,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-26/74/eng@2007-10-26,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-26/74/eng@2007-10-26/source,
144,10/26/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 75,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-26/75/eng@2007-10-26,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-26/75/eng@2007-10-26/source,
145,10/26/2007,Special Issue,Kenya Gazette Vol. CIX-No. 76,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-26/76/eng@2007-10-26,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-26/76/eng@2007-10-26/source,
146,10/31/2007,Special Issue,Kenya Gazette Vol. CIX-No. 77,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-31/77/eng@2007-10-31,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-31/77/eng@2007-10-31/source,
147,10/31/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 87,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-31/87/eng@2007-10-31,https://new.kenyalaw.org/akn/ke/officialGazette/2007-10-31/87/eng@2007-10-31/source,
148,11/2/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 78,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-02/78/eng@2007-11-02,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-02/78/eng@2007-11-02/source,The Energy Act
149,11/2/2007,Special Issue,Kenya Gazette Vol. CIX-No. 79,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-02/79/eng@2007-11-02,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-02/79/eng@2007-11-02/source,
150,11/2/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 80,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-02/80/eng@2007-11-02,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-02/80/eng@2007-11-02/source,
151,11/9/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 81,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-09/81/eng@2007-11-09,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-09/81/eng@2007-11-09/source,
152,11/9/2007,Special Issue,Kenya Gazette Vol. CIX-No. 82,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-09/82/eng@2007-11-09,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-09/82/eng@2007-11-09/source,
153,11/9/2007,Special Issue,Kenya Gazette Vol. CIX-No. 83,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-09/83/eng@2007-11-09,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-09/83/eng@2007-11-09/source,
154,11/13/2007,Special Issue,Kenya Gazette Vol. CIX-No. 84,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-13/84/eng@2007-11-13,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-13/84/eng@2007-11-13/source,
155,11/16/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 85,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-16/85/eng@2007-11-16,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-16/85/eng@2007-11-16/source,
156,11/16/2007,Special Issue,Kenya Gazette Vol. CIX-No. 86,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-16/86/eng@2007-11-16,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-16/86/eng@2007-11-16/source,
157,11/23/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 87,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-23/87/eng@2007-11-23,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-23/87/eng@2007-11-23/source,
158,11/30/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 89,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-30/89/eng@2007-11-30,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-30/89/eng@2007-11-30/source,
159,11/30/2007,Special Issue,Kenya Gazette Vol. CIX-No. 90,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-30/90/eng@2007-11-30,https://new.kenyalaw.org/akn/ke/officialGazette/2007-11-30/90/eng@2007-11-30/source,
160,12/7/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 91,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-07/91/eng@2007-12-07,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-07/91/eng@2007-12-07/source,
161,12/7/2007,Special Issue,Kenya Gazette Vol. CIX-No. 92,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-07/92/eng@2007-12-07,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-07/92/eng@2007-12-07/source,
162,12/11/2007,Special Issue,Kenya Gazette Vol. CIX-No. 93,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-11/93/eng@2007-12-11,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-11/93/eng@2007-12-11/source,
163,12/13/2007,Special Issue,Kenya Gazette Vol. CIX-No. 94,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-13/94/eng@2007-12-13,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-13/94/eng@2007-12-13/source,
164,12/14/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 95,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-14/95/eng@2007-12-14,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-14/95/eng@2007-12-14/source,
165,12/14/2007,Special Issue,Kenya Gazette Vol. CIX-No. 96,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-14/96/eng@2007-12-14,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-14/96/eng@2007-12-14/source,
166,12/14/2007,Special Issue,Kenya Gazette Vol. CIX-No. 97,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-14/97/eng@2007-12-14,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-14/97/eng@2007-12-14/source,
167,12/21/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 98,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-21/98/eng@2007-12-21,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-21/98/eng@2007-12-21/source,
168,12/21/2007,Special Issue,Kenya Gazette Vol. CIX-No. 99,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-21/99/eng@2007-12-21,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-21/99/eng@2007-12-21/source,
169,12/24/2007,Weekly Issue,Kenya Gazette Vol. CIX-No. 100,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-24/100/eng@2007-12-24,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-24/100/eng@2007-12-24/source,
170,12/24/2007,Special Issue,Kenya Gazette Vol. CIX-No. 101,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-24/101/eng@2007-12-24,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-24/101/eng@2007-12-24/source,
171,12/24/2007,Special Issue,Kenya Gazette Vol. CIX-No. 102,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-24/102/eng@2007-12-24,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-24/102/eng@2007-12-24/source,
172,12/30/2007,Special Issue,Kenya Gazette Vol. CIX-No. 103,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-30/103/eng@2007-12-30,https://new.kenyalaw.org/akn/ke/officialGazette/2007-12-30/103/eng@2007-12-30/source,
173,1/3/2008,Special Issue,Kenya Gazette Vol. CX-No. 1,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-03/1/eng@2008-01-03,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-03/1/eng@2008-01-03/source,
174,1/4/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 2,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-04/2/eng@2008-01-04,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-04/2/eng@2008-01-04/source,
175,1/8/2008,Special Issue,Kenya Gazette Vol. CX-No. 3,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-08/3/eng@2008-01-08,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-08/3/eng@2008-01-08/source,
176,1/11/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 4,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-11/4/eng@2008-01-11,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-11/4/eng@2008-01-11/source,
177,1/11/2008,Special Issue,Kenya Gazette Vol. CX-No. 5,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-11/5/eng@2008-01-11,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-11/5/eng@2008-01-11/source,
178,1/18/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 6,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-18/6/eng@2008-01-18,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-18/6/eng@2008-01-18/source,
179,1/25/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 7,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-25/7/eng@2008-01-25,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-25/7/eng@2008-01-25/source,
180,1/25/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 8,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-25/8/eng@2008-01-25,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-25/8/eng@2008-01-25/source,
181,1/29/2008,Special Issue,Kenya Gazette Vol. CX-No. 9,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-29/9/eng@2008-01-29,https://new.kenyalaw.org/akn/ke/officialGazette/2008-01-29/9/eng@2008-01-29/source,
182,2/1/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 10,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-01/10/eng@2008-02-01,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-01/10/eng@2008-02-01/source,
183,2/1/2008,Special Issue,Kenya Gazette Vol. CX-No. 11,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-01/11/eng@2008-02-01,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-01/11/eng@2008-02-01/source,
184,2/1/2008,Special Issue,Kenya Gazette Vol. CX-No. 12,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-01/12/eng@2008-02-01,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-01/12/eng@2008-02-01/source,
185,2/8/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 13,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-08/13/eng@2008-02-08,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-08/13/eng@2008-02-08/source,
186,2/15/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 14,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-15/14/eng@2008-02-15,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-15/14/eng@2008-02-15/source,
187,2/15/2008,Special Issue,Kenya Gazette Vol. CX-No. 15,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-15/15/eng@2008-02-15,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-15/15/eng@2008-02-15/source,
188,2/22/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 16,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-22/16/eng@2008-02-22,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-22/16/eng@2008-02-22/source,
189,2/22/2008,Special Issue,Kenya Gazette Vol. CX-No. 17,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-22/17/eng@2008-02-22,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-22/17/eng@2008-02-22/source,
190,2/25/2008,Special Issue,Kenya Gazette Vol. CX-No. 18,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-25/18/eng@2008-02-25,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-25/18/eng@2008-02-25/source,
191,2/29/2008,Weekly Issue,Kenya Gazette Vol. CXI-No. 19,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-29/19/eng@2008-02-29,https://new.kenyalaw.org/akn/ke/officialGazette/2008-02-29/19/eng@2008-02-29/source,
192,3/3/2008,Special Issue,Kenya Gazette Vol. CX-No. 20,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-03/20/eng@2008-03-03,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-03/20/eng@2008-03-03/source,
193,3/7/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 21,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-07/21/eng@2008-03-07,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-07/21/eng@2008-03-07/source,
194,3/14/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 22,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-14/22/eng@2008-03-14,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-14/22/eng@2008-03-14/source,
195,3/20/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 25,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-20/25/eng@2008-03-20,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-20/25/eng@2008-03-20/source,
196,3/28/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 26,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-28/26/eng@2008-03-28,https://new.kenyalaw.org/akn/ke/officialGazette/2008-03-28/26/eng@2008-03-28/source,
197,4/4/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 27,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-04/27/eng@2008-04-04,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-04/27/eng@2008-04-04/source,
198,4/4/2008,Special Issue,Kenya Gazette Vol. CX-No. 28,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-04/28/eng@2008-04-04,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-04/28/eng@2008-04-04/source,
199,4/11/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 29,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/29/eng@2008-04-11,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/29/eng@2008-04-11/source,
200,4/11/2008,Special Issue,Kenya Gazette Vol. CX-No. 30,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/30/eng@2008-04-11,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/30/eng@2008-04-11/source,
201,4/11/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 31,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/31/eng@2008-04-11,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/31/eng@2008-04-11/source,
202,4/11/2008,Special Issue,Kenya Gazette Vol. CX-No. 32,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/32/eng@2008-04-11,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/32/eng@2008-04-11/source,
203,4/11/2008,Special Issue,Kenya Gazette Vol. CX-No. 33,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/33/eng@2008-04-11,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-11/33/eng@2008-04-11/source,
204,4/18/2008,Weekly Issue,Kenya Gazette Vol. CX-No. 34,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-18/34/eng@2008-04-18,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-18/34/eng@2008-04-18/source,
205,4/18/2008,Special Issue,Kenya Gazette Vol. CX-No. 35,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-18/35/eng@2008-04-18,https://new.kenyalaw.org/akn/ke/officialGazette/2008-04-18/35/eng@2008-04-18/source,
